Source,Target,BLEU,dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
hrv,ukr,6.9,-0.616410959,0.80813203,0.679264324,0.862229951,0.612487384,-0.268108639,-0.326658253,-0.209081833,-0.320194209,-0.431531145,-0.409919015,-0.652428055,-0.627247484,-0.646582754,-0.572732239,0,0.625,0.4263,0.77,0.0002,0.6
slv,pol,4.8,-0.374005302,0.702403468,0.512161905,0.723411703,0.441110122,-0.039349586,-0.231030564,-0.113076183,-0.299489503,-0.434048522,-0.654838328,-0.442549038,-0.468693628,-0.502373977,-0.431643274,0,0.5,0.5281,0.4,0.6162,0.5
dan,ukr,6.3,-0.471425593,0.395848245,0.703458713,0.764655985,0.560035722,-0.456387709,-0.325224533,-0.177376174,-0.307330253,-0.439190767,-0.585582723,-0.528565624,-0.645953158,-0.568236596,-0.527734756,0.1,0.8333,0.6737,0.51,0.0002,0.7
dan,pol,4.8,-0.049512516,0.141947634,0.290303118,0.476686412,0.171563056,-0.121029304,-0.190645941,0.111350494,-0.151337494,-0.439393972,-0.62155644,-0.162133172,-0.282272147,-0.211459384,-0.177577969,0,0.8333,0.6597,0.58,0.6162,0.7
ara,deu,3.8,0.070625704,0.368012066,-0.002570415,0.136876835,0.009347862,0.249845099,-0.254193501,0.135835382,-0.083335838,-0.4401488,-0.203877642,-0.057981815,-0.068691078,0.006101876,-0.030565773,1,1,0.6153,0.58,0.5456,0.6
pol,epo,7.5,-0.226893289,0.585567402,0.308417025,0.250208331,0.351946081,0.048541116,-0.085377609,-0.105582268,-0.151337494,-0.440966584,-0.071641246,-0.316638286,-0.267288033,-0.216523171,-0.32001829,0.1,1,0.6597,0.64,0.6162,0.8
srp,slk,2.8,-1.192289032,1.231995068,1.340393653,1.13722642,1.288913817,-0.659273047,-0.450464972,-0.762977164,-0.460079007,-0.442772422,-0.481475852,-1.15570229,-1.183738494,-1.1662548,-1.145791832,0,0.625,0,0.69,0.8278,0.8
hun,slv,4.2,-0.63042198,1.074403747,0.704938666,0.846487221,0.593623996,-0.046140182,-0.158907529,-0.069577521,-0.33741152,-0.443690807,0.00067023,-0.667895117,-0.600849686,-0.547481595,-0.562626563,0,1,0.438,0.53,0.5922,0.5
epo,heb,1.9,-1.041826048,0.595967069,1.391191456,0.906451712,1.322545977,-1.044171552,-0.402668192,-0.916024673,-0.474939084,-0.444000806,-0.821398463,-1.025338235,-1.210552004,-1.127665541,-1.176483731,0.2,1,0.7028,0.69,0.0002,0.8
slk,bos,2.7,-1.566429452,1.35400379,1.682496746,1.391073579,1.704535233,-1.052828505,-0.507093258,-1.040810331,-0.510081705,-0.444651815,-0.498002325,-1.481202462,-1.469627451,-1.495758679,-1.487900122,0,0.625,0,0.7,0.0002,0.8
slk,hrv,5.1,-1.149414978,1.078213022,1.249153945,1.009578457,1.308727263,-0.745623888,-0.457869883,-0.788880564,-0.427582126,-0.447960599,-0.400675592,-1.119867057,-1.113753267,-1.107111545,-1.15239692,0,0.625,0.6832,0.87,0.0002,0.8
bos,bul,6.1,-1.179024118,1.136860128,1.317584395,0.730107149,1.330654631,-0.731449132,-0.479422892,-0.985909844,-0.446752527,-0.447981433,-0.161067866,-1.145592176,-1.173784237,-1.067898183,-1.175045214,0,0.4286,0.6416,0.51,0.6162,0.7
ces,rus,9.4,0.824961502,0.032112822,-0.84287844,0.12822111,-0.829053032,0.954781526,0.106838776,1.080342859,0.318280938,-0.449336786,-0.360735344,0.594768038,0.69528437,0.618902463,0.743212066,0.2,0.4,0.4034,0.54,0.6162,0.5
slk,ell,3.2,-1.147945324,1.073347181,1.232913506,0.563644098,1.088906222,-0.748788896,-0.478677726,-1.021533073,-0.485374472,-0.449513298,0.019527531,-1.119011423,-1.106718447,-0.991956504,-0.994892123,0,0.8333,0.6929,0.54,0.5922,0.6
tur,glg,3.6,-0.917024119,0.941995265,1.139319488,0.126664551,1.021115322,-0.559033355,-0.387348844,-1.044842397,-0.380785721,-0.451584706,0.181564652,-0.918987271,-1.007404852,-0.747436197,-0.912263923,0.2,1,0.5456,0.73,0.5922,0.6
rus,epo,9.9,-0.157379789,0.647684374,0.129824351,0.235195094,0.30044121,0.192978124,-0.128785624,-0.07942118,-0.228214855,-0.457271224,-0.199463723,-0.260676963,-0.138343139,-0.190775953,-0.30073465,0.2,1,0.688,0.67,0.6162,0.8
pol,ces,8.2,0.757127422,0.074235649,-0.717450157,0.078953523,-0.742799661,0.897806884,0.228318702,0.89545593,0.147769124,-0.459403922,-0.474240001,0.533115809,0.630040417,0.529212668,0.627664965,0,0.4286,0.4653,0.5,0.6162,0.5
ara,kor,5.3,-0.773283332,0.816277313,1.090698546,-1.178287839,0.00462933,-0.486493781,0.085578255,-2.49317667,-2.590693995,-0.464644122,-0.857813017,-0.797669871,-0.837436437,-0.90424444,-0.724391583,1,1,0.6737,0.57,0.641,0.6
ces,srp,1.6,-0.452454656,0.726823694,0.476560685,0.903319683,0.482842651,-0.136294324,-0.330962533,0.068575688,-0.273937048,-0.466101801,-0.366382753,-0.51938275,-0.468384613,-0.492351175,-0.457488824,0,0.5714,0.6784,0.48,0.8278,0.7
tur,swe,3.5,-0.295989873,0.644758189,0.4904419,0.481402055,0.361478763,-0.00159815,-0.141764666,-0.089055708,-0.265456132,-0.468176822,-0.317555059,-0.384034868,-0.426707694,-0.343193647,-0.359293841,0.1,1,0.4765,0.73,0.5922,0.6
slk,swe,4.3,-0.709997421,0.88525454,0.783888038,0.570449865,0.866318472,-0.338950892,-0.388076993,-0.590389082,-0.370622428,-0.468661985,-0.37572493,-0.743786942,-0.726948946,-0.718616775,-0.787200402,0.1,0.8571,0.6153,0.64,0.0002,0.6
hun,ara,1.6,-0.515842173,1.010392178,0.67978403,0.572821263,0.61426429,0.038535476,-0.079984966,-0.322304466,-0.362655272,-0.469744629,-0.366870644,-0.575430841,-0.559029356,-0.547549708,-0.58594813,1,1,0.6461,0.55,0.5922,0.6
dan,jpn,4.7,-0.243428153,0.040245863,0.566550137,2.360034426,0.173293716,-0.491192131,-0.196191768,0.113936771,-0.763634051,-0.473062217,-4.120988681,-0.339702523,-0.501947361,-1.32829208,-0.349286663,0.4,1,0.6597,0.69,0.6162,0.8
srp,heb,1.1,-0.848217658,1.016210775,0.98812134,0.804789475,0.996550074,-0.40710533,-0.393907012,-0.65538621,-0.43494436,-0.47436887,-0.600488421,-0.86539678,-0.889839207,-0.899604782,-0.907932894,0.1,1,0.7028,0.59,0.8278,0.7
ces,pol,8.1,0.757127422,0.081193305,-0.742882884,0.071993428,-0.717368871,0.897628759,0.14774824,0.895633949,0.228340358,-0.475071224,-0.458565013,0.528868215,0.627706794,0.533460711,0.629998492,0,0.4286,0.4653,0.5,0.6162,0.5
swe,bul,7.4,-0.468233279,0.441849364,0.671397488,0.305989524,0.581544278,-0.42574823,-0.333834658,-0.402486451,-0.25699337,-0.477553177,-0.12509551,-0.536193184,-0.623032206,-0.440667736,-0.530715273,0.1,0.8571,0.5343,0.45,0.6162,0.5
slk,hun,3.7,-0.606878412,0.856442969,0.644563524,1.050519548,0.798743521,-0.231723872,-0.369913399,-0.101015191,-0.189243046,-0.481644073,-0.596548422,-0.657733988,-0.611881056,-0.688879615,-0.683379427,0,1,0.6461,0.55,0.5922,0.6
slk,srp,1.5,-1.192289032,1.13909538,1.288985378,1.230158672,1.340318176,-0.761779168,-0.460094064,-0.660531261,-0.450449823,-0.482303528,-0.441925355,-1.166419648,-1.14582407,-1.155536308,-1.183704673,0,0.625,0,0.69,0.8278,0.8
swe,kor,6.2,-0.705798844,0.69005331,0.880513557,-1.261282342,-0.101431079,-0.520103872,-0.438645887,-2.46153868,-2.569141971,-0.483995992,-0.817155102,-0.744297154,-0.81731621,-0.834600378,-0.634644658,0.4,1,0.5026,0.68,0.641,0.6
heb,rus,8,0.404526359,0.019155281,-0.34037131,0.175083864,-0.405808049,0.359706299,-0.128103696,0.571289979,0.049907938,-0.485050018,-0.324182663,0.219881991,0.233126064,0.263566072,0.334332755,0.2,1,0.6156,0.43,0.6162,0.6
pol,glg,5.2,-0.426728157,0.75928295,0.400153517,-0.088796759,0.609102713,-0.081219279,-0.26123945,-0.68589434,-0.272522298,-0.489044801,-0.065804812,-0.503255991,-0.388653313,-0.388542966,-0.556797101,0.1,0.9231,0.4856,0.55,0.6162,0.6
deu,mkd,5.6,-0.437727851,0.314815183,0.706509685,0.277196249,0.713992711,-0.507547169,-0.242244132,-0.564380073,-0.24925172,-0.490925502,-0.544113138,-0.513320566,-0.625275798,-0.527723951,-0.633150071,0.1,0.8571,0.5026,0.65,0.5456,0.6
heb,glg,5.1,-0.957720022,0.871396733,1.110973202,0.095270477,1.111651368,-0.696069417,-0.430540714,-1.15345812,-0.404114685,-0.491476037,0.122964399,-0.965152086,-0.997038519,-0.798670864,-0.990246308,0.2,1,0.5903,0.64,0.0002,0.6
rus,slk,5.8,-0.104905896,0.587419404,0.107736236,0.56371743,0.146924005,0.192593632,-0.214269623,0.123696045,-0.278184338,-0.494261044,-0.605403258,-0.225124801,-0.144684786,-0.255203351,-0.193410658,0.2,0.4,0.688,0.57,0.6162,0.6
ces,hrv,6.5,-0.453851666,0.707403796,0.517182493,0.714598129,0.530952717,-0.168684487,-0.283871245,-0.119314039,-0.218435828,-0.495885083,-0.394382368,-0.528670843,-0.487359156,-0.501152906,-0.480038622,0,0.5714,0.3539,0.74,0.0002,0.5
bos,spa,9.9,-0.344211205,0.806366121,0.417940013,-0.259394414,0.49947805,0.0708475,-0.330244827,-0.656954708,-0.235214713,-0.495978252,0.112234068,-0.4334588,-0.421896434,-0.268608518,-0.459852418,0.1,0.9231,0.6832,0.62,0.5922,0.7
tur,fra,7.7,0.396284701,0.231415951,-0.236004002,-0.816354382,-0.263775636,0.539620578,0.014530358,-0.08660653,0.400259566,-0.497078474,0.313056923,0.209461958,0.190397858,0.429103225,0.31964467,0.1,1,0.4955,0.68,0.2677,0.6
swe,bos,4.8,-1.054226525,0.806998544,1.276261951,1.166299776,1.194917375,-0.888948972,-0.464546182,-0.566856365,-0.483882015,-0.498565242,-0.522168384,-1.050902769,-1.137015952,-1.057344463,-1.078189134,0.1,0.8571,0.6153,0.53,0.0002,0.7
nld,bos,2.9,-0.864366002,0.418674766,1.218495615,1.075274821,1.120314405,-0.991270806,-0.392448701,-0.525669322,-0.433470816,-0.498662663,-0.833524053,-0.886010101,-1.071343371,-0.97678772,-1.005254049,0.1,0.9,0.6068,0.54,0.0002,0.7
bos,slk,3.1,-1.566429452,1.39285359,1.704638457,1.352210161,1.682395209,-1.039775646,-0.510096282,-1.053855522,-0.507078652,-0.498821898,-0.44380567,-1.495888621,-1.487946647,-1.481070964,-1.469581691,0,0.625,0,0.7,0.0002,0.8
slk,bul,5.1,-0.91532051,0.970815091,0.997873907,0.611244721,0.982800091,-0.551563135,-0.426862031,-0.69869321,-0.43494436,-0.502475133,-0.064062382,-0.931304465,-0.906708724,-0.812523067,-0.897075155,0,0.5714,0.6416,0.61,0.6162,0.6
slk,dan,4.3,-1.019831446,1.0007361,1.114787873,0.557196363,1.254911641,-0.665613734,-0.446767711,-1.021721565,-0.428317733,-0.503645704,-0.377463832,-1.022403449,-1.004565303,-0.988248545,-1.110105804,0,0.8571,0,0.66,0.0002,0.8
slv,kor,4.2,-1.506533359,1.255703685,1.783831646,-1.170360971,0.301707272,-1.088563531,-0.510096282,-3.541648249,-4.428068825,-0.505913788,-1.013755966,-1.445783605,-1.550479776,-1.583498705,-1.470141786,0.4,1,0.55,0.66,0.641,0.6
ces,dan,7.1,-0.249409723,0.592385113,0.29671049,0.232035972,0.44930327,-0.003234303,-0.238736474,-0.256034594,-0.242928899,-0.506543406,-0.316808981,-0.353975462,-0.30071115,-0.30252612,-0.422377764,0,0.8571,0.6784,0.57,0.0002,0.7
dan,kor,6,-1.104131311,0.659029644,1.423365572,-1.186765603,0.305626503,-1.096804,-0.458611138,-2.946833939,-2.882116978,-0.50736599,-0.855654694,-1.096637692,-1.251521808,-1.191075376,-1.043149873,0.4,1,0.6737,0.63,0.641,0.8
dan,bos,4,-1.251128781,0.781798376,1.57573551,1.228256257,1.44178268,-1.182543135,-0.46528869,-0.807086651,-0.477172921,-0.508711734,-0.597060285,-1.224689365,-1.373695122,-1.248694632,-1.271261023,0.1,0.875,0,0.45,0.0002,0.5
srp,kor,2.9,-1.368839222,1.424573372,1.510092661,-1.027067487,0.335734866,-0.747992638,-0.52439188,-3.12411878,-3.559649,-0.509459731,-0.777954557,-1.327139308,-1.33830518,-1.399976371,-1.255415787,0.4,1,0.6737,0.75,0.8391,0.8
hun,rus,5.8,0.55853458,0.556707552,-0.499110522,0.302555463,-0.636775823,1.054080066,0.097833121,0.854715931,-0.066516622,-0.509675739,-0.42436097,0.346982257,0.42133021,0.370207738,0.48432803,0.2,1,0.4706,0.49,0.2048,0.5
tur,slv,2.3,-1.023043235,1.010802976,1.29025754,0.995989052,1.1258549,-0.663665256,-0.288129168,-0.529736254,-0.346768965,-0.510792125,-0.160786312,-1.027130794,-1.098985185,-0.932317411,-0.985508507,0.1,1,0.4627,0.69,0.5922,0.6
ukr,ces,7.4,0.137400067,0.493935942,-0.113077943,0.435253861,-0.13426477,0.425401745,-0.14655718,0.362700669,-0.212858654,-0.513687249,-0.533220325,-0.019916567,0.048514886,-0.025144006,0.046805136,0,0.5714,0.3804,0.46,0.0002,0.4
hrv,deu,5.8,-0.077634379,0.563478073,0.190219273,0.248065855,0.304750436,0.198321912,-0.163720882,-0.014948108,0.013234318,-0.515596145,-0.33023889,-0.207220068,-0.195752191,-0.156940222,-0.236965831,0,0.8571,0.5062,0.79,0.5456,0.6
heb,swe,5.2,-0.382418377,0.515193985,0.489979059,0.334833458,0.561130629,-0.259010089,-0.342463576,-0.367484686,-0.307330253,-0.517802799,-0.380294032,-0.4725637,-0.482179909,-0.435278985,-0.528599354,0.2,1,0.6144,0.56,0.0002,0.6
tur,hrv,2.1,-0.94873439,0.948044785,1.175868927,0.958310016,1.022637607,-0.62456041,-0.332398335,-0.553886419,-0.388061246,-0.518632302,-0.373747468,-0.96470926,-1.020977177,-0.925477602,-0.915490068,0.1,1,0.456,0.8,0.5922,0.6
bos,swe,4.4,-1.054226525,1.168158549,1.194981775,0.805013175,1.276191359,-0.565543088,-0.483896843,-0.890072261,-0.464531169,-0.522976109,-0.497745543,-1.057520847,-1.078218548,-1.050725683,-1.136984082,0.1,0.8571,0.6153,0.53,0.0002,0.7
ukr,deu,7.5,0.676461324,0.251476786,-0.679585931,-0.084679745,-0.587732804,0.923697588,0.066799914,0.733713622,0.088181698,-0.527907913,-0.241045413,0.444474335,0.555204637,0.522333572,0.488638343,0,0.8571,0.4605,0.47,0.5456,0.5
hun,deu,7,0.860926551,0.464216559,-0.790495966,-0.196085994,-0.662917706,1.369286073,0.287073117,0.909333046,0.570731492,-0.528391288,-0.171305444,0.604575836,0.704065835,0.701483172,0.682254735,0,1,0.4504,0.54,0.2677,0.5
ces,ukr,7.8,0.137400067,0.437368794,-0.134301632,0.491840837,-0.113042697,0.364560343,-0.21287608,0.42350633,-0.146539118,-0.534022632,-0.512874967,-0.025429734,0.046822705,-0.019630255,0.048497246,0,0.5714,0.3804,0.46,0.0002,0.4
tur,dan,3.9,-0.632065944,0.741848277,0.82598953,0.406779994,0.899762516,-0.394502134,-0.321642508,-0.628493858,-0.259812279,-0.535868935,-0.357329509,-0.694313715,-0.741710298,-0.645930463,-0.782782056,0.1,1,0.6196,0.69,0.5922,0.8
hun,dan,5.9,-0.352176108,0.90619265,0.416283489,0.290918969,0.53527679,0.135284827,-0.242946037,-0.338040656,-0.289532804,-0.536381713,-0.31110334,-0.45133124,-0.39630046,-0.390255559,-0.503232461,0.1,1,0.6461,0.6,0.5922,0.7
pol,hun,4,0.362754404,0.36875456,-0.318051193,0.63363931,-0.294758199,0.602944882,-0.013190322,0.821814153,-0.04843188,-0.540403386,-0.600426629,0.168590539,0.247472244,0.152413473,0.219283384,0,1,0.5007,0.52,0.2048,0.5
rus,slv,5.4,-0.203389255,0.663081039,0.226768698,0.538459947,0.294999267,0.109058672,-0.218453201,0.088378588,-0.228914284,-0.542601011,-0.318204357,-0.323776223,-0.239840045,-0.262925154,-0.296631976,0.2,0.4,0.4254,0.45,0.6162,0.5
rus,nld,8.1,0.901118503,0.134208151,-0.850904311,-0.58992172,-0.755280059,1.112264222,0.301779201,0.625775746,0.166167944,-0.543586824,-0.110243085,0.635368192,0.755857403,0.752947293,0.642638758,0.2,0.8,0.5297,0.57,0.6162,0.6
mkd,deu,4.3,-0.437727851,0.279366566,0.714020471,0.312657292,0.706482496,-0.56306534,-0.249268798,-0.508894516,-0.242226987,-0.544910104,-0.490102056,-0.527956439,-0.633160899,-0.513086527,-0.6252653,0.1,0.8571,0.5026,0.65,0.5456,0.6
slk,pol,7.1,-0.170426834,0.612898713,0.192409591,0.552746866,0.250956746,0.105034523,-0.301642923,0.032328038,-0.217040797,-0.547799936,-0.588236749,-0.296553473,-0.235853872,-0.30747076,-0.258550361,0,0.3333,0.6597,0.6,0.6162,0.6
hrv,pol,5.4,-0.319565086,0.680893782,0.458455464,0.72784468,0.385930685,-0.034312277,-0.264061349,-0.022311697,-0.26475021,-0.549397668,-0.623591442,-0.426533017,-0.435475239,-0.446612261,-0.378406029,0,0.625,0.4554,0.78,0.6162,0.6
kor,por,4.3,-0.00406984,-1.38162946,-0.839447034,-0.367643606,-0.043926495,-1.513785812,-2.102219722,-0.215107966,-0.266162181,-0.549472617,0.308043598,-0.152503814,0.077978993,0.079946641,-0.039360059,0.5,1,0.5185,0.7,0.641,0.6
tur,srp,0.8,-0.91512832,0.940335165,1.120302879,1.115698474,0.981999507,-0.599573192,-0.404861524,-0.37009438,-0.443797177,-0.550157621,-0.390059406,-0.944064817,-0.997261123,-0.900703837,-0.89890584,0.1,1,0.6196,0.76,0.8564,0.8
por,ara,7.4,-2.618779672,1.368201989,3.050443255,1.779440691,3.227705287,-2.507555139,-0.611268318,-2.346680057,-0.614337978,-0.553813189,-1.075809682,-2.424903351,-2.57877898,-2.566551744,-2.719682951,1,1,0.6328,0.61,0.0002,0.6
bos,hun,2.4,-1.03771094,1.206683734,1.173186402,1.308672497,1.264224317,-0.520933214,-0.475698463,-0.474265623,-0.266162181,-0.554515857,-0.667298943,-1.051725672,-1.058727397,-1.082328475,-1.07234762,0,1,0.6461,0.57,0.5922,0.7
hun,tur,3,-0.251829663,0.909183126,0.33886327,0.593093477,0.505042606,0.264988586,-0.234531388,-0.05143186,-0.134910107,-0.556860565,-0.614555567,-0.369719087,-0.332826226,-0.385320024,-0.436341564,0.1,1,0.443,0.46,0,0.4
ara,pol,3,-0.274378196,0.512438901,0.419212849,0.626900244,0.413885413,-0.133587112,-0.338865905,-0.029584834,-0.063161349,-0.560494479,-0.564495744,-0.390290681,-0.425300024,-0.391341893,-0.344398208,1,1,0.6597,0.6,0.6162,0.6
heb,dan,6.1,-0.613935381,0.609967269,0.782127095,0.289644751,0.805250951,-0.502406001,-0.36846391,-0.652853147,-0.340288376,-0.560878086,-0.216585084,-0.685345193,-0.72010178,-0.592037158,-0.730539149,0.2,1,0.7028,0.63,0.0002,0.7
heb,hrv,2.5,-0.96832316,0.846743569,1.124695685,0.923625633,1.10677422,-0.763207199,-0.420983248,-0.607328276,-0.412898659,-0.562697236,-0.36181638,-0.993671241,-1.005215129,-0.939261436,-0.988838764,0.1,1,0.5988,0.8,0.0002,0.7
ces,bul,7.8,-0.20117119,0.565045301,0.266464735,0.144974819,0.317684611,0.011994212,-0.230330771,-0.232617653,-0.141746558,-0.565080763,-0.225062265,-0.327944069,-0.274489663,-0.235756034,-0.290295339,0.1,0.5714,0.4507,0.55,0.6162,0.5
pol,ara,1.8,-0.274378196,0.628948024,0.41389031,0.510350281,0.419207546,-0.027955747,-0.06318021,-0.135154145,-0.338849686,-0.565282717,-0.559705158,-0.391588829,-0.344396976,-0.390043607,-0.425297877,1,1,0.6597,0.6,0.6162,0.6
ara,jpn,4.2,-0.141574109,0.360963719,0.277123782,2.369372216,0.044055349,-0.096947391,-0.342463576,0.26153795,-0.57902476,-0.567209548,-4.117548817,-0.276753228,-0.314103504,-1.238876712,-0.19587431,1,1,0.6597,0.59,0.6162,0.6
hrv,kor,4,-1.451054792,1.277802935,1.60984807,-1.096051088,0.395708332,-1.020088969,-0.489869998,-3.339159675,-3.680036559,-0.569705885,-0.873737438,-1.414887905,-1.40747026,-1.497356985,-1.336266171,0.4,1,0.5505,0.9,0.641,0.7
ces,nld,7.6,0.474636256,0.28341867,-0.415053909,-0.303803846,-0.319672857,0.662480231,-0.021146349,0.304259953,0.018494281,-0.570707211,-0.133405008,0.257559056,0.321854772,0.37617451,0.257576348,0,0.8571,0.4427,0.51,0.0002,0.5
ukr,slv,5.7,-0.738435796,0.92301171,0.773167288,0.870049837,0.870816084,-0.3873464,-0.431276862,-0.340877251,-0.396809585,-0.575041344,-0.348777841,-0.797330169,-0.730502449,-0.736019027,-0.798037279,0,0.5,0.404,0.35,0.0002,0.4
ukr,dan,7.5,-0.471425593,0.766655495,0.560051754,0.393718758,0.703431757,-0.175833959,-0.307346774,-0.45776511,-0.325208184,-0.586359356,-0.438341944,-0.568464793,-0.527741181,-0.5283332,-0.645941796,0.1,0.8333,0.6737,0.51,0.0002,0.7
deu,jpn,6.4,1.00518452,-0.34322707,-0.759467045,2.236254687,-1.089337745,0.79333801,0.204570247,1.720726842,-0.0725633,-0.587206274,-4.03775201,0.713937593,0.656610907,-0.221033451,0.840013525,0.5,1,0.5258,0.6,0.4407,0.5
deu,bos,4.9,-0.328087215,0.39421187,0.587497426,0.76218819,0.487883337,-0.326745854,-0.238035316,-0.041484253,-0.352538421,-0.587423106,-0.717048842,-0.44424477,-0.530129471,-0.479343328,-0.483336277,0,0.8571,0.6153,0.54,0.5456,0.7
srp,nld,3.3,-0.49407247,0.94394648,0.615316673,0.114312188,0.697493928,-0.043363417,-0.325224533,-0.619938698,-0.288112463,-0.588120271,-0.138447815,-0.588614019,-0.576353769,-0.466733463,-0.630932861,0.1,0.9,0.6068,0.58,0.8278,0.8
pol,slk,6.2,-0.170426834,0.55482063,0.250949231,0.610845307,0.192421565,0.033993518,-0.217058183,0.103327309,-0.301626348,-0.589012081,-0.547004388,-0.30772658,-0.258545544,-0.296296469,-0.235859637,0,0.3333,0.6597,0.6,0.6162,0.6
slk,deu,5.7,0.017891993,0.541212628,0.01886444,0.163571509,0.137753626,0.275380308,-0.228931556,0.050279779,-0.070546713,-0.59013686,-0.296442344,-0.144451609,-0.078588349,-0.064794963,-0.128404041,0,0.8571,0.6153,0.58,0.5456,0.6
rus,tur,2.9,0.290119857,0.426497744,-0.180914386,0.32948982,-0.055135241,0.535514594,0.134371429,0.405465145,0.005990424,-0.594110266,-0.689476039,0.090937208,0.180239303,0.065180955,0.045204354,0.2,1,0.5124,0.63,0.2048,0.5
bul,jpn,4,-0.326444889,0.294001152,0.569434649,2.381132699,0.336445992,-0.420486203,-0.276076944,-0.079712642,-0.738091341,-0.595409812,-4.360826588,-0.444983484,-0.5264504,-1.46540872,-0.47101461,0.4,1,0.5282,0.75,0.4327,0.6
deu,glg,6.8,-0.173795758,0.382609522,0.419301404,-0.108358962,0.44800419,-0.133019658,-0.178196201,-0.484220822,-0.210073014,-0.596942502,-0.354954696,-0.312802971,-0.380669037,-0.247176176,-0.41221137,0.1,0.8571,0.5689,0.66,0.5456,0.6
hun,slk,3.4,-0.606878412,1.05241889,0.798777739,0.854474932,0.644541054,-0.099428091,-0.189260699,-0.233233253,-0.369897478,-0.597319679,-0.480816073,-0.689095032,-0.683392353,-0.657515248,-0.611871117,0,1,0.6461,0.55,0.5922,0.6
bos,dan,3.7,-1.251128781,1.23009332,1.441865887,0.779804174,1.575642105,-0.805914582,-0.477187814,-1.18349395,-0.465273683,-0.597831292,-0.507897012,-1.248850746,-1.2712985,-1.224530691,-1.373653368,0.1,0.875,0,0.45,0.0002,0.5
hun,pol,4.3,0.362754404,0.635684728,-0.294807289,0.366615575,-0.318000332,0.823943696,-0.048450882,0.600945167,-0.013170982,-0.601195986,-0.539604209,0.152108936,0.219308157,0.168896822,0.247446295,0,1,0.5007,0.52,0.2048,0.5
heb,srp,1,-0.848217658,0.806774923,0.996599361,1.014298741,0.988072699,-0.654124971,-0.434959658,-0.408511682,-0.393891321,-0.601257746,-0.473537302,-0.899797877,-0.907955198,-0.865200042,-0.88981766,0.1,1,0.7028,0.59,0.8278,0.7
ces,slv,6.7,-0.438647561,0.720041713,0.581387035,0.634412256,0.541228262,-0.181123701,-0.285290043,-0.172465022,-0.259812279,-0.601787763,-0.393578409,-0.544175545,-0.538451568,-0.487726843,-0.499663763,0,0.5714,0.4204,0.43,0.0002,0.4
pol,mkd,5.2,-0.591486166,0.756475876,0.714025326,0.310360749,0.766512026,-0.355665338,-0.362671263,-0.614628971,-0.300913938,-0.605837843,-0.24320124,-0.678034198,-0.664715134,-0.579748152,-0.688994727,0.1,0.5714,0.3697,0.57,0.6162,0.5
slk,rus,6.6,-0.104905896,0.56578735,0.146908564,0.585357067,0.10775466,0.125415231,-0.278201139,0.190834981,-0.21425221,-0.606170174,-0.493439234,-0.255464708,-0.193403121,-0.224860229,-0.144694358,0.2,0.4,0.688,0.57,0.6162,0.6
hun,ukr,4.4,-0.141473739,0.921306256,0.27074437,0.696666414,0.184239271,0.40400743,-0.061168431,0.195901879,-0.281727236,-0.607330128,-0.608114806,-0.287543215,-0.23080528,-0.287705596,-0.223862478,0,1,0.4021,0.53,0.5922,0.5
ukr,hun,4.7,-0.141473739,0.698689747,0.184226673,0.919360955,0.270750377,0.197663508,-0.281744002,0.402124583,-0.06114955,-0.608880393,-0.606563781,-0.28796351,-0.223856212,-0.287285256,-0.230811255,0,1,0.4021,0.53,0.5922,0.5
fin,eng,10.9,1.655984439,0.405311991,-1.596452885,-1.517952163,-1.493959808,2.353139545,0.862507226,1.023101517,1.09443404,-0.613548793,0.44693284,1.272101985,1.500566762,1.559717093,1.484186162,0.1,1,0.4694,0.53,0.2736,0.5
hrv,nld,6.1,-0.433433023,0.712684475,0.615914927,0.06369178,0.648384165,-0.18624372,-0.298082191,-0.628198659,-0.279601116,-0.614516156,-0.241508755,-0.543096847,-0.569274728,-0.441984785,-0.589785228,0.1,0.875,0.4766,0.76,0.0002,0.6
tur,hun,3.4,-0.251829663,0.595153103,0.505054448,0.907233575,0.338864087,-0.049815615,-0.13492828,0.263187407,-0.234514169,-0.615317996,-0.556069461,-0.385567598,-0.436344172,-0.369469834,-0.33282794,0.1,1,0.443,0.46,0,0.4
pol,dan,6.6,-0.049512516,0.478786827,0.171549492,0.139729148,0.290307635,0.113062423,-0.15135551,-0.122603714,-0.190628302,-0.622315437,-0.438545248,-0.211725375,-0.17756977,-0.161861927,-0.282275973,0,0.8333,0.6597,0.58,0.6162,0.7
pol,hrv,4.8,-0.319565086,0.729857089,0.385933453,0.678864211,0.458447172,-0.020678335,-0.264767139,-0.03593763,-0.264044413,-0.624349441,-0.548602903,-0.446853342,-0.378406218,-0.426289784,-0.435472667,0,0.625,0.4554,0.78,0.6162,0.6
hun,nld,6,0.310119294,0.690515596,-0.175958581,-0.173863326,-0.2078162,0.792231199,0.083639799,0.232495999,-0.09211019,-0.627897878,-0.061157089,0.099149148,0.162211701,0.252834286,0.138477828,0.1,1,0.4234,0.59,0.5922,0.5
